cell_index,cell_id,fila,columna,xmin_m,ymin_m,xmax_m,ymax_m,centro_x_m,centro_y_m,area_nominal_m2,area_nominal_ha,area_dentro_loja_m2,area_dentro_loja_ha,fraccion_dentro_loja,es_celda_completa,fraccion_lt_001,fraccion_lt_005,fraccion_lt_010,fraccion_lt_025,fraccion_lt_050,geometria_presente,epsg,categoria_cobertura_territorial
782,LJ500_R024_C082,24,82,702000.0,9513000.0,702500.0,9513500.0,702250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
783,LJ500_R024_C083,24,83,702500.0,9513000.0,703000.0,9513500.0,702750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
784,LJ500_R024_C084,24,84,703000.0,9513000.0,703500.0,9513500.0,703250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
785,LJ500_R024_C085,24,85,703500.0,9513000.0,704000.0,9513500.0,703750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
786,LJ500_R024_C086,24,86,704000.0,9513000.0,704500.0,9513500.0,704250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
787,LJ500_R024_C087,24,87,704500.0,9513000.0,705000.0,9513500.0,704750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
788,LJ500_R024_C088,24,88,705000.0,9513000.0,705500.0,9513500.0,705250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
789,LJ500_R024_C089,24,89,705500.0,9513000.0,706000.0,9513500.0,705750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
790,LJ500_R024_C090,24,90,706000.0,9513000.0,706500.0,9513500.0,706250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
791,LJ500_R024_C091,24,91,706500.0,9513000.0,707000.0,9513500.0,706750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
792,LJ500_R024_C092,24,92,707000.0,9513000.0,707500.0,9513500.0,707250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
793,LJ500_R024_C093,24,93,707500.0,9513000.0,708000.0,9513500.0,707750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
794,LJ500_R024_C094,24,94,708000.0,9513000.0,708500.0,9513500.0,708250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
795,LJ500_R024_C095,24,95,708500.0,9513000.0,709000.0,9513500.0,708750.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
796,LJ500_R024_C096,24,96,709000.0,9513000.0,709500.0,9513500.0,709250.0,9513250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
797,LJ500_R024_C097,24,97,709500.0,9513000.0,710000.0,9513500.0,709750.0,9513250.0,250000.0,25.0,51288.86767234473,5.128886767234473,0.20515547068937892,False,False,False,False,True,True,True,32717,parcial_lt_050
798,LJ500_R025_C051,25,51,686500.0,9513500.0,687000.0,9514000.0,686750.0,9513750.0,250000.0,25.0,49323.70581315062,4.9323705813150625,0.19729482325260247,False,False,False,False,True,True,True,32717,parcial_lt_050
799,LJ500_R025_C052,25,52,687000.0,9513500.0,687500.0,9514000.0,687250.0,9513750.0,250000.0,25.0,248662.47606894016,24.866247606894017,0.9946499042757606,False,False,False,False,False,False,True,32717,parcial_ge_050
800,LJ500_R025_C053,25,53,687500.0,9513500.0,688000.0,9514000.0,687750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
801,LJ500_R025_C054,25,54,688000.0,9513500.0,688500.0,9514000.0,688250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
802,LJ500_R025_C055,25,55,688500.0,9513500.0,689000.0,9514000.0,688750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
803,LJ500_R025_C056,25,56,689000.0,9513500.0,689500.0,9514000.0,689250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
804,LJ500_R025_C057,25,57,689500.0,9513500.0,690000.0,9514000.0,689750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
805,LJ500_R025_C058,25,58,690000.0,9513500.0,690500.0,9514000.0,690250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
806,LJ500_R025_C059,25,59,690500.0,9513500.0,691000.0,9514000.0,690750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
807,LJ500_R025_C060,25,60,691000.0,9513500.0,691500.0,9514000.0,691250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
808,LJ500_R025_C061,25,61,691500.0,9513500.0,692000.0,9514000.0,691750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
809,LJ500_R025_C062,25,62,692000.0,9513500.0,692500.0,9514000.0,692250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
810,LJ500_R025_C063,25,63,692500.0,9513500.0,693000.0,9514000.0,692750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
811,LJ500_R025_C064,25,64,693000.0,9513500.0,693500.0,9514000.0,693250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
812,LJ500_R025_C065,25,65,693500.0,9513500.0,694000.0,9514000.0,693750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
813,LJ500_R025_C066,25,66,694000.0,9513500.0,694500.0,9514000.0,694250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
814,LJ500_R025_C067,25,67,694500.0,9513500.0,695000.0,9514000.0,694750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
815,LJ500_R025_C068,25,68,695000.0,9513500.0,695500.0,9514000.0,695250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
816,LJ500_R025_C069,25,69,695500.0,9513500.0,696000.0,9514000.0,695750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
817,LJ500_R025_C070,25,70,696000.0,9513500.0,696500.0,9514000.0,696250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
818,LJ500_R025_C071,25,71,696500.0,9513500.0,697000.0,9514000.0,696750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
819,LJ500_R025_C072,25,72,697000.0,9513500.0,697500.0,9514000.0,697250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
820,LJ500_R025_C073,25,73,697500.0,9513500.0,698000.0,9514000.0,697750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
821,LJ500_R025_C074,25,74,698000.0,9513500.0,698500.0,9514000.0,698250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
822,LJ500_R025_C075,25,75,698500.0,9513500.0,699000.0,9514000.0,698750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
823,LJ500_R025_C076,25,76,699000.0,9513500.0,699500.0,9514000.0,699250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
824,LJ500_R025_C077,25,77,699500.0,9513500.0,700000.0,9514000.0,699750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
825,LJ500_R025_C078,25,78,700000.0,9513500.0,700500.0,9514000.0,700250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
826,LJ500_R025_C079,25,79,700500.0,9513500.0,701000.0,9514000.0,700750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
827,LJ500_R025_C080,25,80,701000.0,9513500.0,701500.0,9514000.0,701250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
828,LJ500_R025_C081,25,81,701500.0,9513500.0,702000.0,9514000.0,701750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
829,LJ500_R025_C082,25,82,702000.0,9513500.0,702500.0,9514000.0,702250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
830,LJ500_R025_C083,25,83,702500.0,9513500.0,703000.0,9514000.0,702750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
831,LJ500_R025_C084,25,84,703000.0,9513500.0,703500.0,9514000.0,703250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
832,LJ500_R025_C085,25,85,703500.0,9513500.0,704000.0,9514000.0,703750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
833,LJ500_R025_C086,25,86,704000.0,9513500.0,704500.0,9514000.0,704250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
834,LJ500_R025_C087,25,87,704500.0,9513500.0,705000.0,9514000.0,704750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
835,LJ500_R025_C088,25,88,705000.0,9513500.0,705500.0,9514000.0,705250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
836,LJ500_R025_C089,25,89,705500.0,9513500.0,706000.0,9514000.0,705750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
837,LJ500_R025_C090,25,90,706000.0,9513500.0,706500.0,9514000.0,706250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
838,LJ500_R025_C091,25,91,706500.0,9513500.0,707000.0,9514000.0,706750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
839,LJ500_R025_C092,25,92,707000.0,9513500.0,707500.0,9514000.0,707250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
840,LJ500_R025_C093,25,93,707500.0,9513500.0,708000.0,9514000.0,707750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
841,LJ500_R025_C094,25,94,708000.0,9513500.0,708500.0,9514000.0,708250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
842,LJ500_R025_C095,25,95,708500.0,9513500.0,709000.0,9514000.0,708750.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
843,LJ500_R025_C096,25,96,709000.0,9513500.0,709500.0,9514000.0,709250.0,9513750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
844,LJ500_R025_C097,25,97,709500.0,9513500.0,710000.0,9514000.0,709750.0,9513750.0,250000.0,25.0,16675.3190847749,1.66753190847749,0.0667012763390996,False,False,False,True,True,True,True,32717,parcial_lt_050
845,LJ500_R026_C052,26,52,687000.0,9514000.0,687500.0,9514500.0,687250.0,9514250.0,250000.0,25.0,208883.60608034284,20.888360608034283,0.8355344243213714,False,False,False,False,False,False,True,32717,parcial_ge_050
846,LJ500_R026_C053,26,53,687500.0,9514000.0,688000.0,9514500.0,687750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
847,LJ500_R026_C054,26,54,688000.0,9514000.0,688500.0,9514500.0,688250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
848,LJ500_R026_C055,26,55,688500.0,9514000.0,689000.0,9514500.0,688750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
849,LJ500_R026_C056,26,56,689000.0,9514000.0,689500.0,9514500.0,689250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
850,LJ500_R026_C057,26,57,689500.0,9514000.0,690000.0,9514500.0,689750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
851,LJ500_R026_C058,26,58,690000.0,9514000.0,690500.0,9514500.0,690250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
852,LJ500_R026_C059,26,59,690500.0,9514000.0,691000.0,9514500.0,690750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
853,LJ500_R026_C060,26,60,691000.0,9514000.0,691500.0,9514500.0,691250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
854,LJ500_R026_C061,26,61,691500.0,9514000.0,692000.0,9514500.0,691750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
855,LJ500_R026_C062,26,62,692000.0,9514000.0,692500.0,9514500.0,692250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
856,LJ500_R026_C063,26,63,692500.0,9514000.0,693000.0,9514500.0,692750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
857,LJ500_R026_C064,26,64,693000.0,9514000.0,693500.0,9514500.0,693250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
858,LJ500_R026_C065,26,65,693500.0,9514000.0,694000.0,9514500.0,693750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
859,LJ500_R026_C066,26,66,694000.0,9514000.0,694500.0,9514500.0,694250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
860,LJ500_R026_C067,26,67,694500.0,9514000.0,695000.0,9514500.0,694750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
861,LJ500_R026_C068,26,68,695000.0,9514000.0,695500.0,9514500.0,695250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
862,LJ500_R026_C069,26,69,695500.0,9514000.0,696000.0,9514500.0,695750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
863,LJ500_R026_C070,26,70,696000.0,9514000.0,696500.0,9514500.0,696250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
864,LJ500_R026_C071,26,71,696500.0,9514000.0,697000.0,9514500.0,696750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
865,LJ500_R026_C072,26,72,697000.0,9514000.0,697500.0,9514500.0,697250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
866,LJ500_R026_C073,26,73,697500.0,9514000.0,698000.0,9514500.0,697750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
867,LJ500_R026_C074,26,74,698000.0,9514000.0,698500.0,9514500.0,698250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
868,LJ500_R026_C075,26,75,698500.0,9514000.0,699000.0,9514500.0,698750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
869,LJ500_R026_C076,26,76,699000.0,9514000.0,699500.0,9514500.0,699250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
870,LJ500_R026_C077,26,77,699500.0,9514000.0,700000.0,9514500.0,699750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
871,LJ500_R026_C078,26,78,700000.0,9514000.0,700500.0,9514500.0,700250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
872,LJ500_R026_C079,26,79,700500.0,9514000.0,701000.0,9514500.0,700750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
873,LJ500_R026_C080,26,80,701000.0,9514000.0,701500.0,9514500.0,701250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
874,LJ500_R026_C081,26,81,701500.0,9514000.0,702000.0,9514500.0,701750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
875,LJ500_R026_C082,26,82,702000.0,9514000.0,702500.0,9514500.0,702250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
876,LJ500_R026_C083,26,83,702500.0,9514000.0,703000.0,9514500.0,702750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
877,LJ500_R026_C084,26,84,703000.0,9514000.0,703500.0,9514500.0,703250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
878,LJ500_R026_C085,26,85,703500.0,9514000.0,704000.0,9514500.0,703750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
879,LJ500_R026_C086,26,86,704000.0,9514000.0,704500.0,9514500.0,704250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
880,LJ500_R026_C087,26,87,704500.0,9514000.0,705000.0,9514500.0,704750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
881,LJ500_R026_C088,26,88,705000.0,9514000.0,705500.0,9514500.0,705250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
882,LJ500_R026_C089,26,89,705500.0,9514000.0,706000.0,9514500.0,705750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
883,LJ500_R026_C090,26,90,706000.0,9514000.0,706500.0,9514500.0,706250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
884,LJ500_R026_C091,26,91,706500.0,9514000.0,707000.0,9514500.0,706750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
885,LJ500_R026_C092,26,92,707000.0,9514000.0,707500.0,9514500.0,707250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
886,LJ500_R026_C093,26,93,707500.0,9514000.0,708000.0,9514500.0,707750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
887,LJ500_R026_C094,26,94,708000.0,9514000.0,708500.0,9514500.0,708250.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
888,LJ500_R026_C095,26,95,708500.0,9514000.0,709000.0,9514500.0,708750.0,9514250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
889,LJ500_R026_C096,26,96,709000.0,9514000.0,709500.0,9514500.0,709250.0,9514250.0,250000.0,25.0,231748.4840714639,23.17484840714639,0.9269939362858556,False,False,False,False,False,False,True,32717,parcial_ge_050
890,LJ500_R026_C097,26,97,709500.0,9514000.0,710000.0,9514500.0,709750.0,9514250.0,250000.0,25.0,29851.386962462013,2.985138696246201,0.11940554784984805,False,False,False,False,True,True,True,32717,parcial_lt_050
891,LJ500_R027_C052,27,52,687000.0,9514500.0,687500.0,9515000.0,687250.0,9514750.0,250000.0,25.0,183726.02170273123,18.372602170273122,0.7349040868109249,False,False,False,False,False,False,True,32717,parcial_ge_050
892,LJ500_R027_C053,27,53,687500.0,9514500.0,688000.0,9515000.0,687750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
893,LJ500_R027_C054,27,54,688000.0,9514500.0,688500.0,9515000.0,688250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
894,LJ500_R027_C055,27,55,688500.0,9514500.0,689000.0,9515000.0,688750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
895,LJ500_R027_C056,27,56,689000.0,9514500.0,689500.0,9515000.0,689250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
896,LJ500_R027_C057,27,57,689500.0,9514500.0,690000.0,9515000.0,689750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
897,LJ500_R027_C058,27,58,690000.0,9514500.0,690500.0,9515000.0,690250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
898,LJ500_R027_C059,27,59,690500.0,9514500.0,691000.0,9515000.0,690750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
899,LJ500_R027_C060,27,60,691000.0,9514500.0,691500.0,9515000.0,691250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
900,LJ500_R027_C061,27,61,691500.0,9514500.0,692000.0,9515000.0,691750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
901,LJ500_R027_C062,27,62,692000.0,9514500.0,692500.0,9515000.0,692250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
902,LJ500_R027_C063,27,63,692500.0,9514500.0,693000.0,9515000.0,692750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
903,LJ500_R027_C064,27,64,693000.0,9514500.0,693500.0,9515000.0,693250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
904,LJ500_R027_C065,27,65,693500.0,9514500.0,694000.0,9515000.0,693750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
905,LJ500_R027_C066,27,66,694000.0,9514500.0,694500.0,9515000.0,694250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
906,LJ500_R027_C067,27,67,694500.0,9514500.0,695000.0,9515000.0,694750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
907,LJ500_R027_C068,27,68,695000.0,9514500.0,695500.0,9515000.0,695250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
908,LJ500_R027_C069,27,69,695500.0,9514500.0,696000.0,9515000.0,695750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
909,LJ500_R027_C070,27,70,696000.0,9514500.0,696500.0,9515000.0,696250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
910,LJ500_R027_C071,27,71,696500.0,9514500.0,697000.0,9515000.0,696750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
911,LJ500_R027_C072,27,72,697000.0,9514500.0,697500.0,9515000.0,697250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
912,LJ500_R027_C073,27,73,697500.0,9514500.0,698000.0,9515000.0,697750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
913,LJ500_R027_C074,27,74,698000.0,9514500.0,698500.0,9515000.0,698250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
914,LJ500_R027_C075,27,75,698500.0,9514500.0,699000.0,9515000.0,698750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
915,LJ500_R027_C076,27,76,699000.0,9514500.0,699500.0,9515000.0,699250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
916,LJ500_R027_C077,27,77,699500.0,9514500.0,700000.0,9515000.0,699750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
917,LJ500_R027_C078,27,78,700000.0,9514500.0,700500.0,9515000.0,700250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
918,LJ500_R027_C079,27,79,700500.0,9514500.0,701000.0,9515000.0,700750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
919,LJ500_R027_C080,27,80,701000.0,9514500.0,701500.0,9515000.0,701250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
920,LJ500_R027_C081,27,81,701500.0,9514500.0,702000.0,9515000.0,701750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
921,LJ500_R027_C082,27,82,702000.0,9514500.0,702500.0,9515000.0,702250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
922,LJ500_R027_C083,27,83,702500.0,9514500.0,703000.0,9515000.0,702750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
923,LJ500_R027_C084,27,84,703000.0,9514500.0,703500.0,9515000.0,703250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
924,LJ500_R027_C085,27,85,703500.0,9514500.0,704000.0,9515000.0,703750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
925,LJ500_R027_C086,27,86,704000.0,9514500.0,704500.0,9515000.0,704250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
926,LJ500_R027_C087,27,87,704500.0,9514500.0,705000.0,9515000.0,704750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
927,LJ500_R027_C088,27,88,705000.0,9514500.0,705500.0,9515000.0,705250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
928,LJ500_R027_C089,27,89,705500.0,9514500.0,706000.0,9515000.0,705750.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
929,LJ500_R027_C090,27,90,706000.0,9514500.0,706500.0,9515000.0,706250.0,9514750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
